Period Type,User,Status,Start Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,> Count,Active Hours,On Hours,User Hours
month,Teacher,All,02/01/20,5.42,3.0,0.85,0.2,0.0,0.07,0.12,0.23,0.1,0.13,0.12,0.05,0.07,0.02,0.0,0.08,0.75,0.0,0.0,0.0,0.0,11.2,25.63,37.15
week,Student,Active,03/01/21,0.03,0.02,1.42,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,8.47,4.85
week,Student,Active,02/22/21,2.8,0.73,0.05,0.4,0.02,0.02,0.02,0.3,0.42,0.15,0.02,0.05,0.32,0.18,1.38,0.37,0.0,0.0,0.0,0.0,0.0,7.22,14.68,48.05
week,Student,Active,02/15/21,0.0,0.05,0.03,0.18,1.18,0.48,0.07,0.07,0.05,0.1,0.17,0.38,0.33,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23,3.28,24.83
week,Student,Active,02/08/21,1.58,0.85,0.2,0.2,1.08,0.62,0.53,0.13,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,6.43,18.9
week,Student,Active,02/01/21,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,25.75,0.62
week,Student,Active,01/25/21,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,3.57,0.32
week,Student,Active,01/18/21,0.18,0.02,0.62,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.03,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.95,18.22,3.65
week,Student,Active,01/11/21,0.92,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,7.45,1.72
week,Student,Active,01/04/21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week,Student,Active,12/28/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week,Student,Active,12/21/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week,Student,Active,12/14/20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
week,Student,Active,12/07/20,0.33,0.35,0.37,0.12,0.13,0.15,0.18,0.3,0.22,0.1,0.05,0.12,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,15.47,15.57
